Buyer_ID,Unique_Buys
oi,['not_drugs']
oi,['marijuana']
oj,['stimulant']
ok,['stimulant']
ok,['benzodiazepines']
ol,['ecstasy']
ol,['not_drugs']
om,['marijuana']
on,['cocaine']
on,['benzodiazepines']
on,['cocaine']
on,['oxycodone']
on,['marijuana']
on,"['marijuana', 'hashish', 'not_drugs']"
oo,['not_drugs']
oo,['cocaine']
oo,['not_drugs']
oq,['benzodiazepines']
oq,['ecstasy']
or,['steroids_and_hormones']
os,['']
os,['lsd']
ot,"['marijuana', 'not_drugs']"
ot,"['', 'marijuana']"
ot,"['oxycodone', 'stimulant']"
ox,"['cocaine', 'ecstasy', 'ketamine']"
ox,['stimulant']
oy,"['marijuana', 'ecstasy']"
p ,"['', 'marijuana', 'opioid', 'ketamine', 'cocaine', 'heroin']"
p ,"['', 'methamphetamine', 'ecstasy']"
p ,"['opioid_treatment', 'hashish', 'methamphetamine']"
p ,"['cocaine', 'ecstasy']"
p ,"['methamphetamine', 'cocaine', 'erectile_dysfunction', 'heroin']"
p ,['ketamine']
p ,['marijuana']
p ,"['steroids_and_hormones', 'marijuana']"
p ,['']
p ,['']
p ,"['methamphetamine', 'benzodiazepines', 'ecstasy']"
p ,['marijuana']
p ,['marijuana']
p ,"['opioid', 'benzodiazepines', 'ecstasy']"
p0,['opioid_treatment']
p0,['not_drugs']
p0,"['cocaine', 'marijuana', 'hashish']"
p1,['not_drugs']
p1,['oxycodone']
p1,"['psilocybin', '', 'cocaine']"
p2,['marijuana']
p2,"['', 'not_drugs']"
p2,"['marijuana', 'psychedelic', 'not_drugs', 'ecstasy']"
p2,['marijuana']
p2,['not_drugs']
p3,"['marijuana', 'ecstasy', 'not_drugs']"
p3,"['psilocybin', 'cocaine', 'ecstasy', 'heroin']"
p3,['psychedelic']
p3,['cocaine']
p4,['marijuana']
p4,['marijuana']
p4,"['', 'hashish']"
p4,"['cocaine', 'marijuana', 'ecstasy']"
p4,['not_drugs']
p5,['not_drugs']
p5,['ecstasy']
p5,['not_drugs']
p5,"['marijuana', 'hashish', 'ecstasy']"
p6,"['methamphetamine', 'cocaine', 'opioid_treatment']"
p6,"['marijuana', 'dmt', 'ecstasy', 'not_drugs']"
p7,"['benzodiazepines', 'opioid_treatment']"
p7,"['lsd', 'not_drugs', 'heroin']"
p7,"['benzodiazepines', 'marijuana']"
p8,"['marijuana', 'hashish', 'stimulant']"
p8,['opioid_treatment']
p8,"['ecstasy', 'ketamine']"
p8,['']
p8,"['not_drugs', 'heroin']"
p9,['']
p9,['not_drugs']
p9,"['psilocybin', 'methamphetamine', 'cocaine']"
p9,"['ecstasy', 'not_drugs']"
p9,"['', 'oxycodone']"
pK,['marijuana']
pa,['benzodiazepines']
pa,"['ecstasy', 'not_drugs']"
pa,"['methamphetamine', 'cocaine']"
pa,['not_drugs']
pa,['opioid']
pa,"['', 'not_drugs']"
pb,['not_drugs']
pb,['marijuana']
pc,['cocaine']
pc,['not_drugs']
pc,['not_drugs']
pd,"['cocaine', 'marijuana']"
pd,['not_drugs']
pd,['not_drugs']
pd,['not_drugs']
pe,['']
pe,['stimulant']
pe,['marijuana']
pe,['ecstasy']
pe,['marijuana']
pe,['not_drugs']
pe,"['', 'marijuana', 'not_drugs']"
pe,['']
pe,['not_drugs']
pe,"['cocaine', 'benzodiazepines', 'oxycodone', 'erectile_dysfunction']"
pf,['cocaine']
pf,"['cocaine', 'marijuana', 'not_drugs']"
pg,"['marijuana', 'not_drugs']"
pg,['']
ph,['ecstasy']
pi,['cocaine']
pi,"['lsd', 'ecstasy', 'not_drugs', 'psychedelic']"
pi,"['', 'cocaine']"
pi,['ecstasy']
pi,['']
pi,['benzodiazepines']
pj,['not_drugs']
pk,['not_drugs']
pk,['psilocybin']
pk,['methamphetamine']
pk,"['lsd', '', 'psilocybin', 'not_drugs']"
pk,['not_drugs']
pl,['not_drugs']
pl,"['psilocybin', 'fentanyl', 'lsd']"
pm,"['ecstasy', 'not_drugs']"
pn,['opioid']
pn,['not_drugs']
pn,"['cocaine', 'marijuana']"
pn,"['', 'marijuana', 'not_drugs', 'stimulant']"
po,"['cocaine', 'marijuana', 'hashish']"
po,"['', 'methamphetamine', 'not_drugs', 'heroin']"
po,['benzodiazepines']
po,['benzodiazepines']
pp,['not_drugs']
pp,"['psilocybin', 'cocaine', 'marijuana']"
pr,['oxycodone']
pr,['lsd']
pr,"['', 'cocaine', 'ecstasy']"
pr,"['', 'not_drugs']"
ps,['benzodiazepines']
ps,"['oxycodone', 'opioid_treatment']"
ps,['']
ps,['lsd']
ps,['oxycodone']
ps,"['lsd', '', 'marijuana', 'not_drugs']"
ps,"['marijuana', 'steroids_and_hormones', 'hashish', 'cocaine', 'methamphetamine']"
ps,['']
ps,['oxycodone']
ps,['stimulant']
ps,['marijuana']
ps,['oxycodone']
pt,['opioid_treatment']
pt,"['methamphetamine', 'cocaine']"
pt,"['lsd', 'benzodiazepines', 'marijuana', 'not_drugs']"
pt,['stimulant']
pu,"['cocaine', 'marijuana']"
pu,"['', 'not_drugs']"
pw,"['', 'not_drugs']"
pw,['oxycodone']
pw,['cocaine']
px,['cocaine']
px,"['marijuana', 'psychedelic']"
py,['not_drugs']
py,['not_drugs']
py,['not_drugs']
py,['not_drugs']
pz,"['marijuana', 'stimulant']"
pz,['not_drugs']
q1,['not_drugs']
q1,"['marijuana', 'cocaine', 'ecstasy']"
q3,['not_drugs']
q4,['not_drugs']
q9,['not_drugs']
q9,"['cocaine', 'marijuana', 'stimulant']"
qa,['ketamine']
qc,"['marijuana', 'psychedelic']"
qd,"['cocaine', 'ecstasy', 'ketamine']"
qn,['not_drugs']
qp,['not_drugs']
qs,['cocaine']
qt,['marijuana']
qt,['hashish']
qx,['steroids_and_hormones']
qy,['marijuana']
qz,['not_drugs']
r ,"['', 'marijuana', 'ecstasy', 'dmt', 'psychedelic', 'ketamine', 'cocaine', 'lsd', 'methamphetamine', 'heroin']"
r ,"['lsd', 'cocaine', 'ecstasy', 'ketamine']"
r ,"['ecstasy', 'stimulant']"
r ,"['cocaine', 'benzodiazepines', 'prescription']"
r ,['hashish']
r ,"['prescription', 'ecstasy']"
r ,"['benzodiazepines', 'ecstasy']"
r ,['oxycodone']
r ,['ecstasy']
r ,['heroin']
r ,"['cocaine', 'ecstasy']"
r ,"['cocaine', 'stimulant']"
r ,['']
r ,"['lsd', 'benzodiazepines']"
r ,"['', 'steroids_and_hormones', 'ketamine', 'cocaine', 'methamphetamine']"
r0,['not_drugs']
r0,['ecstasy']
r0,"['cocaine', 'benzodiazepines', 'erectile_dysfunction']"
r0,['not_drugs']
r0,['methamphetamine']
r0,['marijuana']
r1,"['', 'steroids_and_hormones', 'benzodiazepines', 'stimulant']"
r1,['not_drugs']
r1,['oxycodone']
r1,"['cocaine', 'hashish']"
r1,"['', 'ecstasy', 'marijuana', 'cocaine', 'lsd', 'benzodiazepines']"
r2,['not_drugs']
r2,['benzodiazepines']
r2,['opioid']
r2,['not_drugs']
r2,['cocaine']
r3,['not_drugs']
r3,['marijuana']
r3,"['marijuana', 'stimulant', 'ketamine']"
r3,"['', 'opioid_treatment']"
r3,['']
r4,"['', 'not_drugs']"
r4,"['ecstasy', 'ketamine']"
r4,"['marijuana', 'not_drugs']"
r4,"['psilocybin', '', 'cocaine', 'marijuana']"
r4,['steroids_and_hormones']
r5,['oxycodone']
r5,"['psilocybin', '']"
r5,"['marijuana', 'not_drugs']"
r6,['benzodiazepines']
r6,"['marijuana', 'not_drugs']"
r6,"['marijuana', 'hashish']"
r6,['opioid']
r7,"['fentanyl', 'marijuana']"
r7,"['marijuana', 'not_drugs']"
r8,['oxycodone']
r8,['not_drugs']
r8,['cocaine']
r9,"['ecstasy', 'not_drugs']"
r9,['marijuana']
r9,['cocaine']
r9,"['', 'marijuana', 'ecstasy', 'psilocybin', 'cocaine', 'oxycodone', 'lsd', 'methamphetamine']"
ra,"['ecstasy', 'not_drugs', 'ketamine']"
ra,"['methamphetamine', 'cocaine', 'ecstasy']"
rc,['marijuana']
rd,['not_drugs']
rd,['ecstasy']
rd,"['lsd', 'marijuana', 'not_drugs', 'heroin']"
re,['ketamine']
re,['benzodiazepines']
re,['marijuana']
re,['not_drugs']
re,"['marijuana', 'dmt', 'ketamine', 'not_drugs', 'stimulant']"
re,"['marijuana', 'benzodiazepines']"
re,['not_drugs']
re,['']
rf,['not_drugs']
rf,"['cocaine', 'benzodiazepines']"
rg,['not_drugs']
rg,"['cocaine', 'marijuana']"
rh,['not_drugs']
rh,['stimulant']
rh,['marijuana']
ri,['not_drugs']
ri,"['', 'methamphetamine', 'cocaine', 'marijuana']"
rk,"['', 'methamphetamine']"
rk,['not_drugs']
rk,['cocaine']
rk,['stimulant']
rl,['not_drugs']
rl,['opioid']
rl,"['', 'marijuana', 'ecstasy', 'psilocybin', 'not_drugs']"
rm,['marijuana']
rm,['']
rm,['ecstasy']
rn,['not_drugs']
rn,"['marijuana', 'ecstasy', 'hashish', 'cocaine', 'lsd', 'not_drugs', 'stimulant']"
rn,['benzodiazepines']
rn,['ecstasy']
rn,"['marijuana', 'oxycodone']"
rn,['oxycodone']
ro,['heroin']
ro,['marijuana']
ro,['oxycodone']
rp,['oxycodone']
rp,['ecstasy']
rq,['ketamine']
rr,['not_drugs']
rr,['oxycodone']
rr,['']
rr,['cocaine']
rr,"['cocaine', 'marijuana', 'ecstasy', 'heroin']"
rr,['not_drugs']
rr,['psychedelic']
rs,['ketamine']
rs,['not_drugs']
rs,['hashish']
rs,"['cocaine', 'not_drugs']"
rs,['ecstasy']
rs,['marijuana']
rs,"['', 'marijuana', 'ecstasy', 'ketamine', 'cocaine', 'oxycodone', 'lsd']"
rs,"['', 'methamphetamine', 'psychedelic']"
rt,"['', 'not_drugs']"
rt,"['ecstasy', 'marijuana', 'methamphetamine', 'not_drugs', 'heroin']"
rt,['marijuana']
ru,"['steroids_and_hormones', 'ecstasy']"
rw,"['methamphetamine', 'ketamine']"
rw,['not_drugs']
rx,"['ecstasy', 'dissociative']"
rx,['marijuana']
rx,['marijuana']
ry,['hashish']
ry,"['methamphetamine', 'cocaine']"
ry,['not_drugs']
ry,"['lsd', 'psilocybin', 'not_drugs']"
rz,['stimulant']
rz,"['lsd', 'not_drugs']"
s ,"['', 'cocaine', 'ecstasy', 'ketamine']"
s ,"['', 'marijuana', 'ecstasy', 'ketamine', 'cocaine', 'lsd']"
s ,"['cocaine', 'ketamine']"
s ,['ecstasy']
s ,['ecstasy']
s ,['ketamine']
s ,"['marijuana', 'erectile_dysfunction']"
s ,"['ecstasy', 'ketamine', 'fentanyl', 'cocaine', 'oxycodone', 'methamphetamine']"
s ,"['marijuana', 'cocaine', 'ecstasy']"
s ,['methamphetamine']
s ,"['ecstasy', 'ketamine']"
s ,"['cocaine', 'ecstasy', 'heroin']"
s ,"['lsd', 'ecstasy', 'fentanyl']"
s ,"['marijuana', 'ecstasy', 'oxycodone', 'ketamine']"
s ,"['lsd', 'erectile_dysfunction']"
s ,['psychedelic']
s ,['marijuana']
s ,['benzodiazepines']
s ,['not_drugs']
s ,['ecstasy']
s ,"['ecstasy', 'ketamine', 'cocaine', 'benzodiazepines', 'stimulant', 'heroin']"
s ,"['cocaine', 'ketamine']"
s ,"['ecstasy', 'psychedelic', 'ketamine', 'cocaine', 'methamphetamine', 'benzodiazepines']"
s ,"['ecstasy', 'ketamine']"
s ,"['', 'benzodiazepines', 'prescription']"
s0,['not_drugs']
s0,"['benzodiazepines', 'marijuana', 'stimulant']"
s0,['not_drugs']
s0,['ecstasy']
s0,"['marijuana', 'hashish', 'not_drugs']"
s0,['not_drugs']
s0,['marijuana']
s0,['benzodiazepines']
s1,['not_drugs']
s1,"['marijuana', 'ecstasy', 'ketamine', 'psilocybin', 'cocaine', 'lsd', 'methamphetamine']"
s1,['not_drugs']
s1,"['', 'cocaine', 'marijuana', 'not_drugs']"
s1,['marijuana']
s2,['benzodiazepines']
s2,['hashish']
s2,['']
s2,['not_drugs']
s2,"['lsd', 'benzodiazepines', 'not_drugs', 'ecstasy']"
s2,"['psilocybin', '', 'marijuana', 'ecstasy']"
s3,"['', 'marijuana', 'ecstasy', 'not_drugs']"
s3,['opioid_treatment']
s3,['benzodiazepines']
s3,"['methamphetamine', 'cocaine', 'marijuana', 'ketamine']"
s3,['marijuana']
s3,['not_drugs']
s3,['ketamine']
s3,['cocaine']
s3,['']
s3,['not_drugs']
s3,['ketamine']
s3,['hashish']
s3,"['', 'marijuana']"
s4,"['marijuana', 'ecstasy', 'hashish', 'cocaine', 'not_drugs']"
s4,"['marijuana', 'hashish', 'cocaine', 'oxycodone', 'heroin']"
s4,['benzodiazepines']
s4,['marijuana']
s4,['oxycodone']
s5,['oxycodone']
s5,"['', 'benzodiazepines', 'marijuana']"
s5,['not_drugs']
s5,"['cocaine', 'not_drugs', 'hashish']"
s5,['cocaine']
s6,"['benzodiazepines', 'ecstasy', 'opioid_treatment']"
s6,['']
s6,['marijuana']
s6,['cocaine']
s6,['not_drugs']
s6,['cocaine']
s7,['not_drugs']
s7,"['opioid', 'benzodiazepines']"
s7,"['', 'marijuana', 'ecstasy', 'hashish', 'psilocybin', 'lsd', 'not_drugs']"
s7,['ecstasy']
s7,"['methamphetamine', 'marijuana', 'not_drugs']"
s8,"['', 'opioid_treatment']"
s8,['not_drugs']
s8,"['lsd', 'heroin']"
s8,['marijuana']
s8,['marijuana']
s8,"['', 'erectile_dysfunction']"
s8,['not_drugs']
s8,['not_drugs']
s9,"['', 'methamphetamine', 'marijuana']"
s9,"['marijuana', 'hashish', 'psilocybin', 'benzodiazepines', 'not_drugs']"
s9,['methamphetamine']
sL,['marijuana']
sP,['not_drugs']
sX,['marijuana']
sa,['lsd']
sa,['marijuana']
sa,['hashish']
sa,"['cocaine', 'hashish', 'stimulant']"
sa,['not_drugs']
sa,"['', 'marijuana', 'dmt', 'not_drugs']"
sa,['not_drugs']
sb,['marijuana']
sc,['not_drugs']
sc,['marijuana']
sc,['not_drugs']
sd,['marijuana']
sd,['not_drugs']
sd,"['', 'marijuana', 'ecstasy', 'psilocybin', 'oxycodone', 'lsd', 'erectile_dysfunction']"
sd,"['', 'not_drugs']"
se,['psychedelic']
se,['marijuana']
se,['oxycodone']
se,['']
se,['benzodiazepines']
se,['not_drugs']
se,['not_drugs']
se,"['stimulant', 'methamphetamine', 'marijuana', 'psychedelic']"
se,['marijuana']
se,['benzodiazepines']
se,"['', 'dmt', 'psychedelic', 'ketamine', 'cocaine', 'lsd', 'methamphetamine', 'not_drugs']"
se,['cocaine']
se,['ecstasy']
sf,['not_drugs']
sf,['']
sg,['stimulant']
sg,"['marijuana', 'stimulant']"
sg,['marijuana']
sg,"['', 'marijuana', 'ecstasy', 'psilocybin', 'lsd']"
sg,"['', 'marijuana', 'ecstasy', 'psychedelic', 'lsd', 'benzodiazepines']"
sh,['ecstasy']
sh,['not_drugs']
sh,['not_drugs']
sh,['']
si,['not_drugs']
si,"['cocaine', 'marijuana', 'hashish', 'ecstasy']"
si,['marijuana']
si,['cocaine']
si,['methamphetamine']
si,['not_drugs']
sk,['not_drugs']
sk,"['lsd', 'ecstasy']"
sk,"['psilocybin', 'marijuana', 'hashish', 'ecstasy']"
sk,['marijuana']
sl,['ecstasy']
sl,"['marijuana', 'ecstasy', 'erectile_dysfunction']"
sl,"['', 'ecstasy', 'not_drugs']"
sl,"['marijuana', 'ecstasy', 'methamphetamine', 'benzodiazepines', 'stimulant']"
sl,['lsd']
sl,['oxycodone']
sl,['lsd']
sm,"['marijuana', 'ecstasy', 'hashish', 'psychedelic', 'psilocybin', 'cocaine']"
sm,"['cocaine', 'marijuana']"
sm,"['marijuana', 'dmt', 'not_drugs']"
sn,['benzodiazepines']
sn,['benzodiazepines']
sn,['ketamine']
sn,['cocaine']
sn,"['marijuana', 'ecstasy', 'psychedelic', 'psilocybin', 'cocaine', 'methamphetamine', 'benzodiazepines']"
sn,"['opioid', 'stimulant']"
sn,['ecstasy']
sn,['marijuana']
sn,"['methamphetamine', 'ecstasy']"
sn,['not_drugs']
sn,['not_drugs']
sn,['cocaine']
so,['opioid']
so,['ecstasy']
so,['benzodiazepines']
so,"['', 'marijuana', 'ecstasy', 'hashish', 'not_drugs']"
so,['lsd']
sp,['inhalants']
sp,['']
sp,"['methamphetamine', 'cocaine', 'benzodiazepines']"
sq,['cocaine']
sr,['cocaine']
sr,['not_drugs']
sr,"['marijuana', 'ecstasy', 'psilocybin', 'cocaine', 'oxycodone', 'methamphetamine']"
sr,['oxycodone']
sr,"['', 'not_drugs', 'ketamine']"
sr,['marijuana']
sr,['ecstasy']
sr,['ecstasy']
ss,['ecstasy']
ss,"['', 'marijuana', 'ecstasy', 'cocaine', 'methamphetamine', 'opioid_treatment']"
ss,"['', 'hashish', 'psilocybin', 'lsd', 'not_drugs']"
ss,['opioid']
ss,['cocaine']
ss,['cocaine']
ss,"['opioid_treatment', 'stimulant']"
ss,['']
ss,['marijuana']
ss,['marijuana']
ss,['benzodiazepines']
ss,['opioid']
st,['cocaine']
st,"['marijuana', 'ecstasy', 'hashish', 'cocaine', 'methamphetamine', 'benzodiazepines', 'not_drugs']"
st,['']
st,['marijuana']
st,['not_drugs']
su,['stimulant']
su,['marijuana']
su,['opioid_treatment']
sw,['benzodiazepines']
sw,"['', 'not_drugs']"
sw,"['', 'marijuana', 'ecstasy']"
sw,['oxycodone']
sx,['methamphetamine']
sx,"['methamphetamine', 'cocaine', 'marijuana', 'not_drugs']"
sx,"['marijuana', 'benzodiazepines', 'methamphetamine']"
sx,['lsd']
sx,['marijuana']
sy,"['oxycodone', 'ketamine']"
sy,"['opioid', 'oxycodone']"
sy,['']
sy,['ecstasy']
sy,['psilocybin']
sy,"['', 'marijuana', 'hashish', 'psilocybin', 'oxycodone', 'methamphetamine', 'stimulant']"
sy,['marijuana']
sy,['ecstasy']
sy,"['', 'psilocybin', 'cocaine', 'lsd', 'not_drugs']"
sy,['cocaine']
sy,['psilocybin']
sy,['']
sy,['stimulant']
sy,['not_drugs']
sy,['oxycodone']
sz,['not_drugs']
sz,"['benzodiazepines', 'marijuana']"
sz,"['', 'methamphetamine', 'not_drugs']"
t ,"['cocaine', 'ecstasy']"
t ,['ketamine']
t ,"['lsd', 'marijuana', 'cocaine', 'ecstasy']"
t ,"['cocaine', 'ecstasy', 'stimulant']"
t ,"['marijuana', 'ecstasy']"
t ,"['lsd', 'methamphetamine', 'benzodiazepines', 'ecstasy']"
t ,['ecstasy']
t ,"['lsd', 'ecstasy']"
t ,"['cocaine', 'erectile_dysfunction', 'hashish', 'heroin']"
t ,['ecstasy']
t ,['ketamine']
t ,"['ecstasy', 'erectile_dysfunction']"
t ,['hashish']
t ,['ecstasy']
t ,"['cocaine', 'hashish']"
t ,['ecstasy']
t0,['marijuana']
t0,"['', 'marijuana', 'psilocybin', 'cocaine', 'methamphetamine', 'not_drugs']"
t0,"['', 'cocaine', 'not_drugs']"
t1,"['', 'marijuana', 'ecstasy', 'cocaine', 'not_drugs']"
t1,['cocaine']
t1,"['', 'marijuana', 'ecstasy', 'psilocybin', 'benzodiazepines', 'stimulant']"
t2,['not_drugs']
t2,['not_drugs']
t2,"['', 'marijuana', 'hashish', 'cocaine', 'lsd', 'benzodiazepines', 'erectile_dysfunction']"
t2,['not_drugs']
t2,['benzodiazepines']
t3,"['', 'ecstasy', 'not_drugs']"
t3,['']
t3,['stimulant']
t3,['ecstasy']
t3,"['benzodiazepines', 'marijuana']"
t4,"['psilocybin', 'hashish', 'stimulant']"
t4,['']
t4,['not_drugs']
t4,['cocaine']
t4,['lsd']
t4,['not_drugs']
t4,['not_drugs']
t5,['not_drugs']
t5,['oxycodone']
t5,['ecstasy']
t5,['not_drugs']
t5,['ketamine']
t5,['hashish']
t5,['benzodiazepines']
t5,"['opioid', 'ecstasy', 'marijuana', 'oxycodone', 'methamphetamine', 'erectile_dysfunction']"
t6,"['marijuana', 'hashish']"
t6,['not_drugs']
t7,['cocaine']
t7,['opioid_treatment']
t7,"['cocaine', 'marijuana']"
t7,['not_drugs']
t7,['not_drugs']
t7,['not_drugs']
t8,"['benzodiazepines', 'cocaine', 'marijuana']"
t8,"['', 'not_drugs']"
t8,['erectile_dysfunction']
t8,['marijuana']
t9,"['cocaine', 'marijuana', 'hashish']"
t9,"['', 'ecstasy', 'dmt', 'psilocybin', 'cocaine', 'not_drugs']"
t9,['ecstasy']
t9,"['cocaine', 'ecstasy']"
t9,['ecstasy']
t9,['']
t_,['not_drugs']
ta,['benzodiazepines']
ta,['opioid']
ta,"['marijuana', 'ecstasy', 'hashish', 'inhalants', 'cocaine', 'benzodiazepines']"
ta,['hashish']
ta,['benzodiazepines']
ta,"['marijuana', 'not_drugs']"
ta,['']
tb,['not_drugs']
tb,['stimulant']
tc,"['lsd', 'cocaine', 'ecstasy']"
tc,['oxycodone']
tc,['not_drugs']
tc,['oxycodone']
td,"['marijuana', 'ketamine']"
td,['erectile_dysfunction']
td,['']
td,"['psilocybin', '', 'marijuana', 'ketamine']"
td,['']
te,['opioid']
te,['opioid']
te,['not_drugs']
te,['cocaine']
te,['ecstasy']
te,['ketamine']
te,"['marijuana', 'ecstasy', 'hashish', 'ketamine', 'lsd', 'not_drugs']"
te,"['marijuana', 'ecstasy', 'hashish', 'ketamine', 'psilocybin', 'fentanyl', 'cocaine', 'lsd', 'methamphetamine', 'not_drugs']"
te,['heroin']
te,['hashish']
te,['not_drugs']
tf,"['ecstasy', 'not_drugs']"
tg,"['ecstasy', 'not_drugs']"
tg,['hashish']
tg,['not_drugs']
th,['marijuana']
th,['not_drugs']
th,['cocaine']
th,"['cocaine', 'stimulant']"
ti,"['opioid', 'not_drugs']"
ti,['']
tj,['oxycodone']
tk,"['marijuana', 'ecstasy', 'fentanyl', 'oxycodone', 'methamphetamine', 'heroin']"
tk,['']
tk,['']
tk,"['ecstasy', 'hashish', 'not_drugs']"
tl,['ketamine']
tl,['lsd']
tl,['']
tl,"['ecstasy', 'not_drugs', 'hashish']"
tl,['']
tm,['marijuana']
tn,['opioid']
tn,"['', 'methamphetamine', 'marijuana', 'stimulant']"
tn,['']
tn,['ketamine']
tn,['marijuana']
tn,['not_drugs']
tn,['not_drugs']
tn,['']
tn,"['', 'methamphetamine', 'marijuana', 'not_drugs']"
tn,['marijuana']
tn,['cocaine']
tn,['marijuana']
to,['not_drugs']
to,"['oxycodone', 'hashish']"
to,['not_drugs']
to,['cocaine']
to,"['cocaine', 'not_drugs']"
to,['benzodiazepines']
tp,"['', 'marijuana']"
tp,['']
tp,"['cocaine', 'marijuana']"
tr,"['', 'marijuana', 'ecstasy', 'hashish', 'psilocybin', 'cocaine']"
tr,"['', 'marijuana', 'hashish', 'not_drugs']"
tr,['oxycodone']
ts,"['ecstasy', 'inhalants', 'psilocybin', 'lsd', 'not_drugs']"
ts,"['', 'oxycodone']"
ts,['']
ts,"['', 'oxycodone']"
ts,['oxycodone']
ts,['opioid']
ts,['stimulant']
ts,['marijuana']
ts,['opioid']
ts,"['marijuana', 'cocaine', 'methamphetamine', 'not_drugs', 'heroin']"
tt,"['', 'not_drugs']"
tt,['stimulant']
tt,"['', 'marijuana', 'lsd']"
tt,['not_drugs']
tt,['ecstasy']
tt,['cocaine']
tt,['ketamine']
tw,['not_drugs']
tw,"['', 'not_drugs']"
tx,['']
tx,['']
tx,"['marijuana', 'fentanyl', 'cocaine', 'methamphetamine', 'heroin']"
ty,['oxycodone']
ty,"['cocaine', 'marijuana', 'hashish', 'ecstasy']"
ty,['oxycodone']
ty,['oxycodone']
ty,['benzodiazepines']
ty,"['marijuana', 'opioid_treatment']"
ty,['cocaine']
ty,['cocaine']
ty,"['marijuana', 'ecstasy', 'not_drugs']"
ty,['ecstasy']
ty,['ketamine']
tz,"['benzodiazepines', 'marijuana', 'not_drugs', 'stimulant']"
tz,['not_drugs']
tz,"['', 'marijuana']"
u ,"['benzodiazepines', 'heroin']"
u ,['psychedelic']
u0,"['marijuana', 'not_drugs']"
u1,['not_drugs']
u2,"['marijuana', 'not_drugs']"
u3,"['oxycodone', 'not_drugs', 'stimulant']"
u3,['not_drugs']
u4,"['cocaine', 'marijuana']"
u4,['']
u4,['not_drugs']
u5,['heroin']
u5,"['ecstasy', 'marijuana', 'ketamine', 'cocaine', 'methamphetamine', 'benzodiazepines']"
u6,"['marijuana', 'ecstasy']"
u6,['not_drugs']
u7,"['marijuana', 'hashish']"
u7,['not_drugs']
u7,"['dmt', 'not_drugs']"
u7,"['', 'opioid']"
u8,['not_drugs']
u9,"['marijuana', 'not_drugs']"
u9,['not_drugs']
uW,['stimulant']
ua,['not_drugs']
ub,['lsd']
ub,['cocaine']
ud,"['marijuana', 'not_drugs']"
ud,['not_drugs']
ud,"['psilocybin', 'methamphetamine', 'marijuana']"
ue,['not_drugs']
uh,"['', 'marijuana', 'ecstasy']"
ui,"['marijuana', 'not_drugs']"
uk,['not_drugs']
ul,['marijuana']
um,['not_drugs']
um,['not_drugs']
un,"['cocaine', 'ketamine']"
uo,['cocaine']
up,['psychedelic']
ur,"['methamphetamine', 'ecstasy', 'heroin']"
ur,['not_drugs']
ur,['marijuana']
ur,['marijuana']
us,['ecstasy']
uy,['stimulant']
uy,['cocaine']
uy,"['', 'not_drugs']"
v ,['ketamine']
v ,"['', 'ecstasy', 'psychedelic', 'ketamine', 'cocaine', 'lsd', 'benzodiazepines', 'stimulant']"
v ,['ecstasy']
v ,['']
v ,"['ecstasy', 'heroin']"
v ,['marijuana']
v ,['cocaine']
v ,"['ecstasy', 'erectile_dysfunction']"
v0,['opioid']
v0,"['marijuana', 'ketamine', 'cocaine', 'lsd', 'not_drugs']"
v0,['lsd']
v1,"['', 'ecstasy', 'not_drugs']"
v2,['benzodiazepines']
v2,['lsd']
v2,"['', 'cocaine', 'not_drugs', 'ketamine']"
v3,['cocaine']
v3,['cocaine']
v4,['stimulant']
v6,['not_drugs']
v8,['marijuana']
v9,['marijuana']
vA,['oxycodone']
va,['stimulant']
va,['not_drugs']
va,['not_drugs']
va,['cocaine']
vc,['benzodiazepines']
vd,['marijuana']
ve,['marijuana']
ve,"['not_drugs', 'heroin']"
ve,['psilocybin']
ve,['marijuana']
ve,['ketamine']
vf,['not_drugs']
vg,"['', 'cocaine']"
vh,['ecstasy']
vi,['not_drugs']
vj,"['', 'opioid']"
vl,['marijuana']
vl,['ketamine']
vn,['cocaine']
vn,"['not_drugs', 'stimulant']"
vo,['marijuana']
vr,"['benzodiazepines', 'marijuana']"
vr,['not_drugs']
vs,['not_drugs']
vs,"['', 'benzodiazepines', 'cocaine', 'marijuana']"
vt,['not_drugs']
vt,['marijuana']
vt,['not_drugs']
vx,['']
vy,['']
vy,['not_drugs']
vy,['cocaine']
vz,"['methamphetamine', 'marijuana', 'stimulant']"
w ,"['opioid', 'ecstasy', 'benzodiazepines']"
w ,"['lsd', 'cocaine', 'erectile_dysfunction']"
w ,['hashish']
w ,['lsd']
w ,['ecstasy']
w ,"['marijuana', 'opioid_treatment']"
w ,['marijuana']
w0,['ecstasy']
w0,['not_drugs']
w0,"['ecstasy', 'not_drugs']"
w1,"['not_drugs', 'marijuana', 'dmt', 'ketamine']"
w1,['cocaine']
w1,['']
w1,"['', 'marijuana', 'dmt']"
w2,"['', 'cocaine', 'marijuana']"
w2,"['', 'dmt', 'not_drugs']"
w3,['oxycodone']
w3,['not_drugs']
w3,"['lsd', 'not_drugs']"
w4,['']
w4,['']
w5,['not_drugs']
w5,"['cocaine', 'marijuana']"
w5,['']
w6,"['', 'not_drugs']"
w6,"['cocaine', 'marijuana', 'ecstasy']"
w7,['not_drugs']
w7,['benzodiazepines']
w8,['psychedelic']
w8,['marijuana']
